ClusterSize,diff
1,51.2195122
1,65.71428571
1,45.31351002
2,45.52093476
2,28.57142857
1,90.36144578
1,27.02702703
2,40.25974026
2,45.88235294
2,53.93258427
2,53.84615385
1,61.53846154
1,41.88034188
1,34.48275862
1,51.92307692
1,49.41176471
3,44.11764706
3,73.43936857
3,58.33333333
4,76.66666667
4,53.125
4,58.73015873
4,45.58823529
3,54.66666667
3,57.44680851
3,60.71428571
3,64.1025641
3,55
3,41.81818182
1,25.64102564
2,78.94736842
2,26.31578947
1,31.48479428
2,29.09090909
2,39.18918919
2,31.74603175
2,41.46341463
1,26.78571429
2,26.78571429
2,26.47058824
1,57.40740741
1,50.63291139
1,77.39192062
1,26.96629213
1,43.63636364
2,26.5625
2,29.57746479
1,25.92592593
1,44
1,47.61904762
1,32.10727969
1,36
1,78
1,39.74175036
1,33.98058252
1,33.33333333
3,30.26315789
3,36.61971831
3,29.41176471
1,31.81818182
1,39.43661972
1,48.19277108
1,72.48189598
1,33.33333333
1,36.58536585
1,39.28571429
1,42.30769231
2,82.25806452
2,83.5343688
1,49.43820225
1,55.05617978
2,43.90243902
2,41.97814836
1,61.36363636
2,26.38888889
2,27.36842105
1,26.47058824
1,40
1,52.08333333
1,61.36363636
1,54.23728814
1,37.28813559
1,34.92401216
1,61.72839506
1,40.85445519
1,54.83870968
1,47.76119403
1,71.42857143
3,40.97321611
3,25.53191489
3,31.11111111
1,30.1874596
1,45.07042254
1,50.98039216
1,27.0021645
1,53.42465753
1,45.61403509
1,65.625
1,56.14035088
1,53.96825397
1,60
1,47.43954481
2,71.47829648
2,81.39784946
2,49.36868687
2,93.82539683
3,90.90909091
3,96.49122807
3,94.96059231
1,35.89087809
1,41.75824176
1,66.17647059
2,86.35738832
2,95.75757576
3,33.16035288
3,29.21727395
3,32.68421053
2,81.14571746
2,86.79063494
3,82.4623803
3,83.4741784
3,38.23529412
5,91.00458365
5,82.86116134
5,83.92857143
5,87.22697056
5,87.73710282
5,88.56368564
5,93.02325581
5,96.39236732
5,95.37168714
5,93.4502924
1,91.26984127
7,89.84084881
7,90.18282989
7,81.71428571
7,81.14050155
7,71.34996332
7,72.28584517
7,51.26171593
1,37.77479443
2,27.99512657
2,58.02098951
1,91.77106362
7,85.41666667
7,79.54545455
7,86.57661965
7,83.72093023
7,77.27272727
7,81.81818182
7,79.24528302
1,81.7539046
2,77.65498652
2,91.44259496
1,41.41478082
2,53.65079365
2,52.62168933
2,83.33333333
2,73.08909995
1,26.78571429
2,42.30769231
2,58.49056604
1,31.03448276
1,29.09090909
1,50.94339623
3,69.47250281
3,78.04732551
3,77.40023135
1,26.98412698
1,79.3040293
2,85.6022409
2,41.75412294
1,51.47299509
3,32.25806452
3,47.69230769
3,47.76119403
2,86.91646192
2,82.4017381
2,95.45454545
2,80
1,80.95238095
1,36.84210526
3,43.47826087
3,52.83018868
3,53.84615385
7,30
7,30
7,65.90909091
7,67.54385965
7,71.42857143
7,28.57142857
7,68.29268293
2,59.70149254
2,35.8974359
1,41.24423963
1,34.7826087
1,44.18242492
1,30.16101899
2,69.49152542
2,76.19047619
1,29.26829268
1,59.375
1,39.47603122
1,25.85669782
1,28.5
1,36.31452581
1,40
3,97.01309329
3,93.51851852
3,77.14285714
4,77.92207792
4,86.74698795
4,57.3083779
4,80
7,83.56164384
7,52.7027027
7,91.89189189
7,84.81012658
7,85.54216867
7,60.24096386
7,82.75862069
1,26.48902821
1,25.27777778
1,41.38655462
1,95.09803922
5,91.04477612
5,95.91836735
5,83.58662614
5,88.88888889
5,81.52557319
1,29.63960498
1,67.9245283
1,62.24813513
2,31.88405797
2,31.50684932
3,63.33333333
3,70.14925373
3,34.42622951
4,56.66666667
4,50.72463768
4,52.45901639
4,53.03030303
1,58.91304348
1,67.19171917
1,48.7804878
1,34.24657534
2,55.95238095
2,54.87804878
2,40.35087719
2,26.53061224
2,40.32258065
2,26.86567164
2,87.41868717
2,92.03586498
1,32.0754717
2,30.76923077
2,26
2,29.6875
2,39.3442623
1,26.37974684
1,26.82926829
1,93.65079365
4,71.875
4,61.02729885
4,69.6969697
4,65.30797101
1,88.19716611
3,98.30508475
3,85.61422414
3,89.67505241
9,68.50192061
9,75.74558734
9,71.76501035
9,60.76150185
9,70.30861125
9,63.04950495
9,63.76811594
9,64.73684211
9,59.03271693
6,75.89516427
6,77.98295455
6,73.18181818
6,78.97761645
6,75.56207234
6,74.6031746
1,59.83483483
2,69.39142151
2,63.36538462
1,62.996633
1,60.22727273
3,28.42105263
3,38.83495146
3,37.14239794
1,26.73267327
4,44.33962264
4,33.8028169
4,58.91666667
4,52
17,72.87101248
17,79.41176471
17,32.30769231
17,47.45762712
17,37.09677419
17,45.3125
17,91.07142857
17,30
17,31.66666667
17,26.60550459
17,82.90598291
17,93.16239316
17,91.50943396
17,63.93442623
17,92.53731343
17,39.7260274
17,97.33333333
9,83.09859155
9,94.28571429
9,96.92307692
9,93.85964912
9,95.3125
9,42.85714286
9,48.38709677
9,87.85046729
9,85.48387097
2,75.51020408
2,88.88888889
3,96.72131148
3,36.20689655
3,86.95652174
3,40.56603774
3,38.70967742
3,32.25806452
2,50
2,59.74025974
1,96.96969697
4,80
4,86.59793814
4,87.34177215
4,69.23076923
4,43.95604396
4,75.82417582
4,81.72043011
4,76.08695652
8,93.75
8,76.11940299
8,89.36170213
8,90
8,89.28571429
8,81.81818182
8,86.84210526
8,30.76923077
2,77.77777778
2,91.07142857
14,86.5942029
14,96.82539683
14,82.24346076
14,87.71114865
14,92.10526316
14,94.93670886
14,97.87234043
14,72.3867478
14,83.57778942
14,91.38888889
14,82.64890862
14,76.02040816
14,77.18918919
14,75.61050061
1,84.55149502
1,77.42264041
1,37.93103448
1,29.54545455
2,73.77151151
2,89.62744573
2,86.01283774
2,85.39325843
2,44.44444444
2,83.67346939
3,90.10989011
3,87.35632184
3,84.37198068
2,25.35211268
2,28.76712329
1,27.94117647
2,78.1372549
2,87.98134577
5,84.12698413
5,83.55155483
5,84.93150685
5,88.91304348
5,79.77124183
2,79.90950226
2,84.40721649
1,38.47006652
1,76.3559322
1,69.02439024
1,84.20289855
2,85.97222222
2,78.90248424
1,27.27272727
2,49.12280702
2,43.80952381
1,75.51020408
1,32
1,44.61538462
3,41.46341463
3,56.66666667
3,52.94117647
3,46.76190476
3,28.94736842
3,45.45454545
3,48.32167832
3,48.68421053
3,44.33962264
3,39.21568627
3,41.19947849
3,46.16269043
1,30
8,88.39721254
8,96.72131148
8,31.70731707
8,93.67267586
8,92.15686275
8,92
8,97.36842105
8,97.72727273
1,92.63888889
7,73.78570393
7,95.06841891
7,86.00746269
7,95.16129032
7,88.67924528
7,92.68336315
7,94.73684211
3,55.07246377
3,52.23880597
3,34.92063492
1,32.22477064
1,67.55555556
1,34.06098406
1,47.27272727
1,56.25
1,66.832257
1,50.08960573
1,30.68181818
2,33.00970874
2,44.87179487
1,28.75
1,53.21428571
1,34.56790123
1,52.17391304
1,34.28571429
4,43.10344828
4,73.4375
4,59.25925926
4,60.71428571
2,35.9375
2,57.14285714
1,41.0192147
1,98.03921569
2,38.04713805
2,43.33333333
1,46.15384615
1,26.08695652
1,31.73258004
1,42.85714286
2,86.00732601
2,72.82972891
1,37.26308468
17,25.92592593
17,30
17,34.48275862
17,29.62962963
17,35.48387097
17,42.5
17,27.27272727
17,29.03225806
17,26.66666667
17,32.25806452
17,25.80645161
17,41.37931034
17,25.80645161
17,26.66666667
17,40
17,40
17,58.62838915
3,50.45045045
3,36.84210526
3,49.07840083
1,38.44339623
1,28.57142857
1,33.33333333
1,97.56097561
1,95.34883721
1,52.7997365
1,27.6744186
1,84
1,36.55705996
2,32.45614035
2,31.03448276
1,40
2,33.33333333
2,37.80487805
3,80.72289157
3,81.57894737
3,35.71428571
4,54.51984635
4,63.29800982
4,28.61617837
4,85.0617284
1,33.33333333
3,56.4516129
3,58.06451613
3,61.66666667
2,36.84210526
2,34.88372093
2,36.12879658
2,33.82506074
3,45.95775271
3,46.64864865
3,25.85701981
1,61.13157895
1,33.64197531
2,46.57534247
2,38.05903399
1,45.65217391
2,75.11111111
2,73.55629877
3,45.34077456
3,39.59507042
3,39.3442623
1,94.59459459
1,89.28571429
1,84.62763839
2,83.67895545
2,88.43167702
2,87.82156541
2,88.72180451
1,48.26388889
1,40
1,31.57894737
1,34.88372093
1,31.14035088
1,26.5625
1,65.06024096
1,34.76702509
1,28.28282828
2,51.54639175
2,48.21428571
1,53.43137255
1,50.12427506
1,41.86046512
1,80.96416785
1,74.1350211
1,34.28495903
6,27.38095238
6,94.04761905
6,90.12345679
6,80
6,77.38095238
6,89.04109589
2,59.45945946
2,57.8313253
1,48.88888889
1,69.61506962
2,28.33256986
2,43.77880184
1,80
2,96.03235747
2,91.11111111
1,35.38461538
1,57.22222222
2,56.5821256
2,40.73288332
1,39.56442831
1,32.52663623
2,54.59023735
2,56.2721256
1,27.36714558
1,48.97297297
2,36.14457831
2,34.61538462
1,30.06993007
1,39.8989899
1,26.87687688
1,25.49019608
1,28.57142857
1,45.71428571
1,36.77069199
1,65.25702173
1,26.66666667
1,37.66233766
2,39.65517241
2,31.64556962
1,25.71428571
1,34.61538462
1,79.68247968
1,78.94736842
1,74.68487395
1,75.07870754
2,29.16666667
2,31.91489362
1,49.29577465
1,31.9924812
2,28.42857143
2,28.08712742
1,95.65217391
2,77.93432982
2,70.65541212
1,85.25956802
2,87.91208791
2,84.61538462
2,90.16393443
2,95.87628866
3,91.05766676
3,100
3,89.84103328
2,91.12249253
2,81.75270108
2,88.88888889
2,80.3791338
2,91.41260163
2,92.82845668
1,33.94505495
3,82.19929763
3,74.37340153
3,66.77350427
1,46.57258065
1,28.74544033
1,50.82887701
1,25.3968254
1,40
2,61.9047619
2,37.5
5,83.78378378
5,59.375
5,91.66666667
5,82.05128205
5,95.12195122
2,56.42857143
2,52.50169033
1,37.04453441
1,50.37387836
1,54.44444444
2,85.2032705
2,79.51631702
1,36.36363636
2,60.37735849
2,56.71641791
2,37.00534759
2,46.47184604
3,80.86419753
3,85.52803129
3,81.52781866
3,69
3,73.61111111
3,41
2,27.5862069
2,35.44303797
1,39.70695971
1,30.3030303
2,90.47279215
2,88.58333333
16,91.11111111
16,83.87096774
16,98.18181818
16,96.96969697
16,87.71929825
16,92.85714286
16,90.90909091
16,47.36842105
16,86.20689655
16,88.88888889
16,56.52173913
16,63.33333333
16,69.35483871
16,82.9787234
16,91.66666667
16,83.1797235
1,50.94339623
1,44.95673512
1,53.96825397
1,68.6746988
1,29.04882003
1,35.32804614
1,100
2,33.33333333
2,31.74603175
2,43.15789474
2,44.32989691
1,27.77777778
1,36.84210526
1,41.79104478
2,75.88478627
2,70.30360531
1,82.5
1,40
1,39.7761194
1,43.56725146
1,68.33333333
3,28.40909091
3,26.66666667
3,29.26829268
1,75.58139535
8,25.96153846
8,29.59276018
8,27.52293578
8,28.14638192
8,48.99602824
8,25.96153846
8,27.17391304
8,25.54307116
1,76.66666667
1,58.46153846
1,38.0952381
1,64.604811
1,50
1,26.58878505
2,47.68072289
2,44.54545455
1,25.25252525
1,37.68115942
6,32.96703297
6,30.37974684
6,29.11392405
6,32.18390805
6,28.76712329
6,31.11111111
1,53.22580645
2,60.6741573
2,54.80769231
1,33.92857143
1,80.16582459
2,28.125
2,25.3164557
1,26.53061224
8,95.72649573
8,89.15662651
8,90.08264463
8,97.61904762
8,93.27731092
8,93.58974359
8,88.13559322
8,87.34177215
1,35.29411765
2,56.44535042
2,55.86040386
2,76.92307692
2,84.12698413
3,39.43661972
3,49.33333333
3,29.85074627
1,81.31793478
4,41.66666667
4,26.82926829
4,50
4,36.47058824
1,41.03923648
1,96.05415861
1,35.41666667
1,28.78289474
1,54.43037975
4,88.88888889
4,89.43089431
4,92.62295082
4,86.06557377
7,95.23809524
7,67.24137931
7,77.09923664
7,88.33333333
7,93.10344828
7,90.54054054
7,88.62912621
4,94.33962264
4,92.59259259
4,96.07843137
4,96.46017699
1,49.33333333
1,34.60144928
2,61.11111111
2,51.65118679
3,27.91594371
3,29.23076923
3,44.61538462
2,44
2,53.52112676
1,38.37953092
2,26.12612613
2,27.11864407
1,93.63636364
1,27.61250953
1,34.09090909
1,34.375
1,65.35714286
1,27.17228464
1,83.67521368
1,35.78431373
1,45.33715925
1,63.46153846
1,44.36619718
1,81.57894737
1,33.00382653
1,52.63157895
1,88.71321915
1,36.70886076
1,47.05882353
2,46.15384615
2,60.34482759
8,75.55555556
8,74.13793103
8,67.79661017
8,40
8,27.41935484
8,40.35087719
8,34.7826087
8,89.58333333
1,25.96302003
1,65.2173913
1,78.31325301
1,66.90026954
1,32.18390805
1,25.33333333
1,46.66666667
5,54.59824829
5,44.0418956
5,45.30715186
5,72.35632184
5,66.74242424
1,94.66666667
3,98.9010989
3,89.9073328
3,94.48979592
8,85.74542284
8,81.96721311
8,96.15384615
8,100
8,88.23529412
8,78.37837838
8,90.625
8,88.15789474
7,95.16143299
7,79.6875
7,73.84808174
7,85.05178908
7,88.96907216
7,83.31899025
7,90.76923077
1,88.84038993
13,95.45454545
13,90.78292747
13,97.2972973
13,100
13,85.94771242
13,79.375
13,81.37092316
13,28.94736842
13,92.5
13,87.76785714
13,72.82913165
13,29.41176471
13,64.04040404
1,52.36353786
1,27.27272727
1,100
1,62.39085239
1,80.76923077
1,38.80054521
1,35
1,33.51188483
2,34.375
2,32.25806452
1,82.5
1,87.32394366
2,86.48648649
2,90.2173913
1,68.05555556
1,59.89203779
1,26.65176354
10,28.41321714
10,31.41389086
10,48.95238095
10,35.02066116
10,29.32573599
10,37.05096074
10,35.45645531
10,40.79254079
10,54.1809248
10,52.69592476
12,39.38537094
12,61.63101604
12,44.33360757
12,51.85917722
12,54.94680851
12,57.2659072
12,34.65118195
12,26.47058824
12,30.95238095
12,28.78787879
12,26.66666667
12,29.85074627
1,51.42424242
5,65.04220417
5,60.54859869
5,59.33823529
5,40.26741294
5,65.02174891
12,86.86995266
12,79.55787382
12,51.44300144
12,71.19349005
12,86.30387931
12,78.48112153
12,82.93683347
12,78.39931153
12,88.21733822
12,82.09876543
12,83.77192982
12,89.6141649
19,80.9492635
19,94.54545455
19,96.22934457
19,97.6744186
19,89.86602542
19,95.03584229
19,86.21318373
19,88.20224719
19,64.05815424
19,93.47480106
19,91.81657848
19,88.91402715
19,90.87708786
19,93.10205728
19,90.38527397
19,85.44137022
19,81.49138443
19,83.33333333
19,81.02007409
6,86.02836879
6,90
6,81.89225141
6,83.70396727
6,89.45252945
6,82.31258367
1,63.29545455
4,32.85714286
4,42.64705882
4,44.44444444
4,52.94117647
1,37.07865169
6,40.25974026
6,42.10526316
6,55.42168675
6,53.73134328
6,60.91269841
6,76.92307692
4,84.61538462
4,82.85714286
4,82.14285714
4,67.44186047
6,92
6,86.58536585
6,37.25490196
6,90.56603774
6,95.50561798
6,47.82608696
1,60.34482759
4,38.88888889
4,26.47058824
4,57.14285714
4,35.71428571
5,94.73684211
5,36.84210526
5,68.42105263
5,64
5,64
1,49.21507064
3,26.5625
3,36.36363636
3,43.33333333
1,82.14285714
3,27.94117647
3,28.34645669
3,25.18518519
1,26.89655172
1,28.15533981
4,34.12698413
4,28.40909091
4,40
4,57.98816568
1,26.31578947
1,51.2195122
2,37.64705882
2,52.56410256
1,56.15384615
1,51.98863636
2,72.69230769
2,69.14674111
1,38.54166667
1,71.00694444
1,34.7826087
2,88.81481481
2,87.5676238
1,94.11764706
2,59.45945946
2,28.33333333
1,36.21621622
1,27.41176471
1,35.21126761
10,26.53061224
10,37.5
10,32.30769231
10,31.11111111
10,43.93939394
10,26.66666667
10,25.64102564
10,31.14754098
10,27.11864407
10,45.61403509
1,64.21985816
3,30.14184397
3,31.89655172
3,48.81673088
3,66.54443486
3,66.43692565
3,38.18181818
1,27.92782439
4,82.14285714
4,76.19047619
4,84.46153846
4,48.88888889
5,83.39208774
5,79.86111111
5,70.45454545
5,71.86076773
5,75.00721501
2,88.46153846
2,88.38053097
1,63.89629788
1,34.67813051
1,28.57142857
1,42.42424242
1,32.65306122
1,39.09090909
1,32.39942529
1,46.66666667
2,64.0625
2,33.89830508
2,56.09756098
2,43.48492179
7,34.555442
7,33.8028169
7,68.91891892
7,50
7,31.39534884
7,25.35211268
7,60.49382716
1,30.15873016
1,31.94444444
1,25.64102564
1,31.86813187
2,40.90909091
2,36.36363636
1,46.42857143
1,28.57142857
1,63.79310345
2,44.1025641
2,46.60329885
6,73.82943144
6,72.78911565
6,70.31818182
6,69.17166867
6,67.24458204
6,70.06802721
1,29.78723404
1,77.67031119
1,30.95238095
1,34.14634146
1,26.76056338
1,33.33333333
1,44.79532164
1,37.97468354
1,37.59753065
2,25.35211268
2,37.14285714
1,49.14172535
2,26.86567164
2,41.17647059
1,39.72222222
1,30
1,37.5
1,36.59003831
1,63.63636364
10,48.07692308
10,49.49494949
10,66.03773585
10,70.87378641
10,77.08333333
10,75.45454545
10,28
10,71.69811321
10,77.88461538
10,85.71428571
30,81.57894737
30,89.74358974
30,66.12903226
30,72.97297297
30,64.0625
30,83.78378378
30,69.01408451
30,80.55555556
30,77.41935484
30,77.77777778
30,90.24154589
30,86.20689655
30,92.30769231
30,86.20689655
30,89.28571429
30,72.72727273
30,88.88888889
30,79.31034483
30,60.86956522
30,70.37037037
30,66.66666667
30,75.86206897
30,76.31578947
30,73.33333333
30,50
30,75
30,63.46153846
30,78.26086957
30,60
30,66.66666667
5,73.68421053
5,82.05128205
5,80
5,60.86956522
5,60.86956522
10,71.95121951
10,77.41935484
10,82.05128205
10,73.17073171
10,68.47826087
10,57.47126437
10,62.16216216
10,38.46153846
10,69.73684211
10,79.06976744
13,68.49315068
13,68.57142857
13,71.08433735
13,68.18181818
13,76.92307692
13,74.62686567
13,71.42857143
13,84.375
13,77.63157895
13,90.24390244
13,78.87323944
13,86.95652174
13,81.81818182
1,96.64349077
1,81.57547792
1,49.23076923
1,32.60869565
1,47.55515802
1,62.99603175
2,29.78723404
2,37.14285714
2,34.61538462
2,30.37974684
1,73.07692308
1,32.22222222
1,25.58139535
2,85.71428571
2,84.61538462
1,86.66666667
1,30.55900621
1,48.21428571
1,31.50684932
13,30.17241379
13,39.23613897
13,35.34482759
13,49.09090909
13,50.61011905
13,48.81362419
13,53.96155973
13,63.7254902
13,70.50787528
13,62.26890756
13,50.52088051
13,46.10862508
13,53.97081413
4,42.1686747
4,28.08988764
4,43.20987654
4,28.88888889
1,41
1,33.96226415
1,84.1494571
1,33.76344086
1,55.64223512
2,28.16901408
2,28.16901408
1,72.0231823
6,90.15444015
6,96.08454608
6,92.46031746
6,95.94594595
6,94.09716727
6,94.52464789
1,35.29411765
2,40.74074074
2,39.68253968
1,41.74757282
1,84.67987805
2,29.16666667
2,30.76923077
1,38.66849065
1,33.82352941
1,30.33707865
1,46.50735294
1,83.77624236
2,36.61971831
2,26.30185349
1,82.22222222
1,77.93361384
1,48.28068214
1,55.87386187
1,81.64944508
1,26
1,84.62365591
1,85.18518519
1,38.70967742
3,64.86486486
3,64
3,64.86486486
1,38.45683728
1,36
1,39.55882353
3,65.71428571
3,50.55727554
3,52.04563336
3,38.57142857
3,40.6779661
3,45.58823529
1,37.09677419
2,61.60158461
2,74.96453901
1,69.24037981
1,77.08333333
6,96.15384615
6,86.16477904
6,94.25722832
6,73.38266385
6,90.83333333
6,94.12175533
4,72.53193961
4,72.09302326
4,84.72222222
4,83.72216331
3,77.80936455
3,88.82352941
3,71.08433735
1,85.49279084
1,86.71497585
2,95.42722759
2,84
1,90.78282828
1,28.35820896
1,78.4962406
2,83.55430903
2,86.4498645
1,73.7704918
1,88.88888889
1,77.77777778
1,81.2573443
1,87.69230769
1,88.7012987
2,98.14814815
2,86.66666667
1,92.85714286
